Freq.	V(vout)
1.08342786215011e-02	(-6.02264310819346e+00dB,-1.24270586901115e+00°)
1.08367735935791e-02	(-6.02264404911473e+00dB,-1.24299195578558e+00°)
1.08392691402117e-02	(-6.02264499046920e+00dB,-1.24327810837949e+00°)
1.08417652615314e-02	(-6.02264593225708e+00dB,-1.24356432680801e+00°)
1.08442619576704e-02	(-6.02264687447856e+00dB,-1.24385061108625e+00°)
1.08467592287612e-02	(-6.02264781713385e+00dB,-1.24413696122933e+00°)
1.08492570749361e-02	(-6.02264876022314e+00dB,-1.24442337725238e+00°)
1.08517554963275e-02	(-6.02264970374663e+00dB,-1.24470985917052e+00°)
1.08542544930679e-02	(-6.02265064770453e+00dB,-1.24499640699889e+00°)
1.08567540652899e-02	(-6.02265159209703e+00dB,-1.24528302075262e+00°)
1.08592542131259e-02	(-6.02265253692434e+00dB,-1.24556970044685e+00°)
1.08617549367085e-02	(-6.02265348218665e+00dB,-1.24585644609672e+00°)
1.08642562361703e-02	(-6.02265442788416e+00dB,-1.24614325771738e+00°)
1.08667581116439e-02	(-6.02265537401707e+00dB,-1.24643013532398e+00°)
1.08692605632620e-02	(-6.02265632058559e+00dB,-1.24671707893166e+00°)
1.08717635911571e-02	(-6.02265726758992e+00dB,-1.24700408855560e+00°)
1.08742671954621e-02	(-6.02265821503025e+00dB,-1.24729116421093e+00°)
1.08767713763097e-02	(-6.02265916290679e+00dB,-1.24757830591283e+00°)
1.08792761338326e-02	(-6.02266011121973e+00dB,-1.24786551367647e+00°)
1.08817814681636e-02	(-6.02266105996928e+00dB,-1.24815278751701e+00°)
1.08842873794356e-02	(-6.02266200915564e+00dB,-1.24844012744962e+00°)
1.08867938677815e-02	(-6.02266295877901e+00dB,-1.24872753348949e+00°)
1.08893009333340e-02	(-6.02266390883959e+00dB,-1.24901500565179e+00°)
1.08918085762262e-02	(-6.02266485933758e+00dB,-1.24930254395171e+00°)
1.08943167965910e-02	(-6.02266581027319e+00dB,-1.24959014840443e+00°)
1.08968255945614e-02	(-6.02266676164661e+00dB,-1.24987781902515e+00°)
1.08993349702703e-02	(-6.02266771345804e+00dB,-1.25016555582905e+00°)
1.09018449238509e-02	(-6.02266866570770e+00dB,-1.25045335883134e+00°)
1.09043554554363e-02	(-6.02266961839577e+00dB,-1.25074122804721e+00°)
1.09068665651594e-02	(-6.02267057152246e+00dB,-1.25102916349188e+00°)
1.09093782531535e-02	(-6.02267152508798e+00dB,-1.25131716518055e+00°)
1.09118905195517e-02	(-6.02267247909252e+00dB,-1.25160523312842e+00°)
1.09144033644872e-02	(-6.02267343353629e+00dB,-1.25189336735072e+00°)
1.09169167880933e-02	(-6.02267438841948e+00dB,-1.25218156786267e+00°)
1.09194307905032e-02	(-6.02267534374231e+00dB,-1.25246983467948e+00°)
1.09219453718502e-02	(-6.02267629950497e+00dB,-1.25275816781638e+00°)
1.09244605322676e-02	(-6.02267725570767e+00dB,-1.25304656728860e+00°)
1.09269762718888e-02	(-6.02267821235061e+00dB,-1.25333503311137e+00°)
1.09294925908471e-02	(-6.02267916943398e+00dB,-1.25362356529992e+00°)
1.09320094892760e-02	(-6.02268012695800e+00dB,-1.25391216386951e+00°)
1.09345269673089e-02	(-6.02268108492287e+00dB,-1.25420082883536e+00°)
1.09370450250792e-02	(-6.02268204332879e+00dB,-1.25448956021273e+00°)
1.09395636627206e-02	(-6.02268300217595e+00dB,-1.25477835801686e+00°)
1.09420828803665e-02	(-6.02268396146458e+00dB,-1.25506722226300e+00°)
1.09446026781504e-02	(-6.02268492119486e+00dB,-1.25535615296643e+00°)
1.09471230562061e-02	(-6.02268588136700e+00dB,-1.25564515014238e+00°)
1.09496440146671e-02	(-6.02268684198121e+00dB,-1.25593421380614e+00°)
1.09521655536670e-02	(-6.02268780303769e+00dB,-1.25622334397296e+00°)
1.09546876733396e-02	(-6.02268876453663e+00dB,-1.25651254065811e+00°)
1.09572103738186e-02	(-6.02268972647826e+00dB,-1.25680180387687e+00°)
1.09597336552377e-02	(-6.02269068886276e+00dB,-1.25709113364452e+00°)
1.09622575177307e-02	(-6.02269165169035e+00dB,-1.25738052997634e+00°)
1.09647819614315e-02	(-6.02269261496122e+00dB,-1.25766999288760e+00°)
1.09673069864738e-02	(-6.02269357867559e+00dB,-1.25795952239361e+00°)
1.09698325929916e-02	(-6.02269454283365e+00dB,-1.25824911850965e+00°)
1.09723587811187e-02	(-6.02269550743561e+00dB,-1.25853878125101e+00°)
1.09748855509891e-02	(-6.02269647248167e+00dB,-1.25882851063300e+00°)
1.09774129027368e-02	(-6.02269743797204e+00dB,-1.25911830667092e+00°)
1.09799408364957e-02	(-6.02269840390692e+00dB,-1.25940816938007e+00°)
1.09824693523999e-02	(-6.02269937028652e+00dB,-1.25969809877575e+00°)
1.09849984505834e-02	(-6.02270033711104e+00dB,-1.25998809487329e+00°)
1.09875281311803e-02	(-6.02270130438069e+00dB,-1.26027815768800e+00°)
1.09900583943248e-02	(-6.02270227209567e+00dB,-1.26056828723520e+00°)
1.09925892401510e-02	(-6.02270324025618e+00dB,-1.26085848353021e+00°)
1.09951206687931e-02	(-6.02270420886244e+00dB,-1.26114874658836e+00°)
1.09976526803853e-02	(-6.02270517791464e+00dB,-1.26143907642497e+00°)
1.10001852750618e-02	(-6.02270614741300e+00dB,-1.26172947305538e+00°)
1.10027184529570e-02	(-6.02270711735771e+00dB,-1.26201993649494e+00°)
1.10052522142050e-02	(-6.02270808774898e+00dB,-1.26231046675897e+00°)
1.10077865589404e-02	(-6.02270905858702e+00dB,-1.26260106386282e+00°)
1.10103214872973e-02	(-6.02271002987203e+00dB,-1.26289172782184e+00°)
1.10128569994103e-02	(-6.02271100160422e+00dB,-1.26318245865138e+00°)
1.10153930954138e-02	(-6.02271197378380e+00dB,-1.26347325636679e+00°)
1.10179297754421e-02	(-6.02271294641097e+00dB,-1.26376412098344e+00°)
1.10204670396299e-02	(-6.02271391948593e+00dB,-1.26405505251668e+00°)
1.10230048881116e-02	(-6.02271489300890e+00dB,-1.26434605098188e+00°)
1.10255433210219e-02	(-6.02271586698007e+00dB,-1.26463711639440e+00°)
1.10280823384951e-02	(-6.02271684139966e+00dB,-1.26492824876963e+00°)
1.10306219406661e-02	(-6.02271781626787e+00dB,-1.26521944812292e+00°)
1.10331621276694e-02	(-6.02271879158492e+00dB,-1.26551071446967e+00°)
1.10357028996398e-02	(-6.02271976735099e+00dB,-1.26580204782526e+00°)
1.10382442567118e-02	(-6.02272074356630e+00dB,-1.26609344820507e+00°)
1.10407861990203e-02	(-6.02272172023107e+00dB,-1.26638491562449e+00°)
1.10433287267001e-02	(-6.02272269734548e+00dB,-1.26667645009891e+00°)
1.10458718398859e-02	(-6.02272367490976e+00dB,-1.26696805164373e+00°)
1.10484155387126e-02	(-6.02272465292411e+00dB,-1.26725972027436e+00°)
1.10509598233150e-02	(-6.02272563138873e+00dB,-1.26755145600618e+00°)
1.10535046938280e-02	(-6.02272661030384e+00dB,-1.26784325885462e+00°)
1.10560501503866e-02	(-6.02272758966963e+00dB,-1.26813512883508e+00°)
1.10585961931258e-02	(-6.02272856948632e+00dB,-1.26842706596298e+00°)
1.10611428221804e-02	(-6.02272954975412e+00dB,-1.26871907025372e+00°)
1.10636900376855e-02	(-6.02273053047323e+00dB,-1.26901114172274e+00°)
1.10662378397763e-02	(-6.02273151164386e+00dB,-1.26930328038546e+00°)
1.10687862285876e-02	(-6.02273249326622e+00dB,-1.26959548625731e+00°)
1.10713352042548e-02	(-6.02273347534052e+00dB,-1.26988775935372e+00°)
1.10738847669129e-02	(-6.02273445786695e+00dB,-1.27018009969012e+00°)
1.10764349166970e-02	(-6.02273544084574e+00dB,-1.27047250728195e+00°)
1.10789856537425e-02	(-6.02273642427710e+00dB,-1.27076498214465e+00°)
1.10815369781845e-02	(-6.02273740816121e+00dB,-1.27105752429368e+00°)
1.10840888901583e-02	(-6.02273839249831e+00dB,-1.27135013374448e+00°)
1.10866413897992e-02	(-6.02273937728859e+00dB,-1.27164281051250e+00°)
1.10891944772425e-02	(-6.02274036253226e+00dB,-1.27193555461319e+00°)
1.10917481526236e-02	(-6.02274134822954e+00dB,-1.27222836606203e+00°)
1.10943024160779e-02	(-6.02274233438063e+00dB,-1.27252124487447e+00°)
1.10968572677408e-02	(-6.02274332098573e+00dB,-1.27281419106597e+00°)
1.10994127077478e-02	(-6.02274430804507e+00dB,-1.27310720465202e+00°)
1.11019687362344e-02	(-6.02274529555884e+00dB,-1.27340028564808e+00°)
1.11045253533360e-02	(-6.02274628352727e+00dB,-1.27369343406963e+00°)
1.11070825591882e-02	(-6.02274727195054e+00dB,-1.27398664993215e+00°)
1.11096403539267e-02	(-6.02274826082889e+00dB,-1.27427993325113e+00°)
1.11121987376869e-02	(-6.02274925016250e+00dB,-1.27457328404205e+00°)
1.11147577106047e-02	(-6.02275023995160e+00dB,-1.27486670232041e+00°)
1.11173172728155e-02	(-6.02275123019640e+00dB,-1.27516018810171e+00°)
1.11198774244552e-02	(-6.02275222089710e+00dB,-1.27545374140143e+00°)
1.11224381656594e-02	(-6.02275321205391e+00dB,-1.27574736223508e+00°)
1.11249994965640e-02	(-6.02275420366705e+00dB,-1.27604105061817e+00°)
1.11275614173048e-02	(-6.02275519573672e+00dB,-1.27633480656621e+00°)
1.11301239280175e-02	(-6.02275618826313e+00dB,-1.27662863009471e+00°)
1.11326870288380e-02	(-6.02275718124650e+00dB,-1.27692252121918e+00°)
1.11352507199023e-02	(-6.02275817468703e+00dB,-1.27721647995516e+00°)
1.11378150013462e-02	(-6.02275916858493e+00dB,-1.27751050631815e+00°)
1.11403798733058e-02	(-6.02276016294042e+00dB,-1.27780460032369e+00°)
1.11429453359169e-02	(-6.02276115775370e+00dB,-1.27809876198731e+00°)
1.11455113893156e-02	(-6.02276215302499e+00dB,-1.27839299132454e+00°)
1.11480780336380e-02	(-6.02276314875450e+00dB,-1.27868728835092e+00°)
1.11506452690201e-02	(-6.02276414494244e+00dB,-1.27898165308199e+00°)
1.11532130955981e-02	(-6.02276514158901e+00dB,-1.27927608553329e+00°)
1.11557815135081e-02	(-6.02276613869443e+00dB,-1.27957058572038e+00°)
1.11583505228862e-02	(-6.02276713625891e+00dB,-1.27986515365881e+00°)
1.11609201238688e-02	(-6.02276813428267e+00dB,-1.28015978936412e+00°)
1.11634903165919e-02	(-6.02276913276591e+00dB,-1.28045449285189e+00°)
1.11660611011920e-02	(-6.02277013170884e+00dB,-1.28074926413767e+00°)
1.11686324778052e-02	(-6.02277113111168e+00dB,-1.28104410323702e+00°)
1.11712044465679e-02	(-6.02277213097464e+00dB,-1.28133901016553e+00°)
1.11737770076165e-02	(-6.02277313129793e+00dB,-1.28163398493876e+00°)
1.11763501610874e-02	(-6.02277413208175e+00dB,-1.28192902757228e+00°)
1.11789239071170e-02	(-6.02277513332634e+00dB,-1.28222413808168e+00°)
1.11814982458418e-02	(-6.02277613503188e+00dB,-1.28251931648255e+00°)
1.11840731773981e-02	(-6.02277713719861e+00dB,-1.28281456279046e+00°)
1.11866487019227e-02	(-6.02277813982672e+00dB,-1.28310987702102e+00°)
1.11892248195520e-02	(-6.02277914291644e+00dB,-1.28340525918981e+00°)
1.11918015304226e-02	(-6.02278014646797e+00dB,-1.28370070931243e+00°)
1.11943788346711e-02	(-6.02278115048153e+00dB,-1.28399622740449e+00°)
1.11969567324341e-02	(-6.02278215495732e+00dB,-1.28429181348159e+00°)
1.11995352238484e-02	(-6.02278315989557e+00dB,-1.28458746755934e+00°)
1.12021143090507e-02	(-6.02278416529649e+00dB,-1.28488318965335e+00°)
1.12046939881776e-02	(-6.02278517116028e+00dB,-1.28517897977923e+00°)
1.12072742613660e-02	(-6.02278617748716e+00dB,-1.28547483795261e+00°)
1.12098551287527e-02	(-6.02278718427735e+00dB,-1.28577076418911e+00°)
1.12124365904745e-02	(-6.02278819153105e+00dB,-1.28606675850436e+00°)
1.12150186466682e-02	(-6.02278919924849e+00dB,-1.28636282091398e+00°)
1.12176012974708e-02	(-6.02279020742987e+00dB,-1.28665895143361e+00°)
1.12201845430192e-02	(-6.02279121607540e+00dB,-1.28695515007889e+00°)
1.12227683834503e-02	(-6.02279222518531e+00dB,-1.28725141686545e+00°)
1.12253528189012e-02	(-6.02279323475980e+00dB,-1.28754775180895e+00°)
1.12279378495089e-02	(-6.02279424479909e+00dB,-1.28784415492503e+00°)
1.12305234754104e-02	(-6.02279525530340e+00dB,-1.28814062622934e+00°)
1.12331096967428e-02	(-6.02279626627293e+00dB,-1.28843716573753e+00°)
1.12356965136432e-02	(-6.02279727770790e+00dB,-1.28873377346527e+00°)
1.12382839262488e-02	(-6.02279828960852e+00dB,-1.28903044942822e+00°)
1.12408719346968e-02	(-6.02279930197501e+00dB,-1.28932719364204e+00°)
1.12434605391244e-02	(-6.02280031480759e+00dB,-1.28962400612241e+00°)
1.12460497396688e-02	(-6.02280132810646e+00dB,-1.28992088688499e+00°)
1.12486395364673e-02	(-6.02280234187185e+00dB,-1.29021783594546e+00°)
1.12512299296572e-02	(-6.02280335610396e+00dB,-1.29051485331951e+00°)
1.12538209193759e-02	(-6.02280437080302e+00dB,-1.29081193902281e+00°)
1.12564125057606e-02	(-6.02280538596923e+00dB,-1.29110909307105e+00°)
1.12590046889489e-02	(-6.02280640160281e+00dB,-1.29140631547993e+00°)
1.12615974690782e-02	(-6.02280741770398e+00dB,-1.29170360626514e+00°)
1.12641908462859e-02	(-6.02280843427295e+00dB,-1.29200096544237e+00°)
1.12667848207095e-02	(-6.02280945130994e+00dB,-1.29229839302733e+00°)
1.12693793924865e-02	(-6.02281046881516e+00dB,-1.29259588903573e+00°)
1.12719745617546e-02	(-6.02281148678883e+00dB,-1.29289345348327e+00°)
1.12745703286513e-02	(-6.02281250523116e+00dB,-1.29319108638566e+00°)
1.12771666933142e-02	(-6.02281352414237e+00dB,-1.29348878775863e+00°)
1.12797636558811e-02	(-6.02281454352267e+00dB,-1.29378655761788e+00°)
1.12823612164894e-02	(-6.02281556337229e+00dB,-1.29408439597915e+00°)
1.12849593752771e-02	(-6.02281658369143e+00dB,-1.29438230285815e+00°)
1.12875581323819e-02	(-6.02281760448032e+00dB,-1.29468027827063e+00°)
1.12901574879415e-02	(-6.02281862573916e+00dB,-1.29497832223231e+00°)
1.12927574420937e-02	(-6.02281964746818e+00dB,-1.29527643475893e+00°)
1.12953579949764e-02	(-6.02282066966759e+00dB,-1.29557461586624e+00°)
1.12979591467275e-02	(-6.02282169233761e+00dB,-1.29587286556997e+00°)
1.13005608974849e-02	(-6.02282271547845e+00dB,-1.29617118388588e+00°)
1.13031632473865e-02	(-6.02282373909034e+00dB,-1.29646957082972e+00°)
1.13057661965703e-02	(-6.02282476317348e+00dB,-1.29676802641723e+00°)
1.13083697451743e-02	(-6.02282578772810e+00dB,-1.29706655066419e+00°)
1.13109738933366e-02	(-6.02282681275440e+00dB,-1.29736514358636e+00°)
1.13135786411951e-02	(-6.02282783825262e+00dB,-1.29766380519949e+00°)
1.13161839888881e-02	(-6.02282886422296e+00dB,-1.29796253551937e+00°)
1.13187899365537e-02	(-6.02282989066565e+00dB,-1.29826133456176e+00°)
1.13213964843299e-02	(-6.02283091758090e+00dB,-1.29856020234244e+00°)
1.13240036323551e-02	(-6.02283194496892e+00dB,-1.29885913887719e+00°)
1.13266113807674e-02	(-6.02283297282994e+00dB,-1.29915814418180e+00°)
1.13292197297051e-02	(-6.02283400116417e+00dB,-1.29945721827205e+00°)
1.13318286793064e-02	(-6.02283502997184e+00dB,-1.29975636116373e+00°)
1.13344382297098e-02	(-6.02283605925315e+00dB,-1.30005557287265e+00°)
1.13370483810536e-02	(-6.02283708900833e+00dB,-1.30035485341459e+00°)
1.13396591334761e-02	(-6.02283811923759e+00dB,-1.30065420280537e+00°)
1.13422704871158e-02	(-6.02283914994116e+00dB,-1.30095362106078e+00°)
1.13448824421112e-02	(-6.02284018111924e+00dB,-1.30125310819664e+00°)
1.13474949986006e-02	(-6.02284121277207e+00dB,-1.30155266422876e+00°)
1.13501081567226e-02	(-6.02284224489985e+00dB,-1.30185228917295e+00°)
1.13527219166159e-02	(-6.02284327750281e+00dB,-1.30215198304504e+00°)
1.13553362784189e-02	(-6.02284431058117e+00dB,-1.30245174586085e+00°)
1.13579512422702e-02	(-6.02284534413514e+00dB,-1.30275157763620e+00°)
1.13605668083086e-02	(-6.02284637816494e+00dB,-1.30305147838694e+00°)
1.13631829766726e-02	(-6.02284741267080e+00dB,-1.30335144812888e+00°)
1.13657997475010e-02	(-6.02284844765292e+00dB,-1.30365148687788e+00°)
1.13684171209326e-02	(-6.02284948311153e+00dB,-1.30395159464978e+00°)
1.13710350971060e-02	(-6.02285051904686e+00dB,-1.30425177146041e+00°)
1.13736536761601e-02	(-6.02285155545911e+00dB,-1.30455201732563e+00°)
1.13762728582338e-02	(-6.02285259234851e+00dB,-1.30485233226129e+00°)
1.13788926434659e-02	(-6.02285362971528e+00dB,-1.30515271628324e+00°)
1.13815130319952e-02	(-6.02285466755963e+00dB,-1.30545316940736e+00°)
1.13841340239608e-02	(-6.02285570588179e+00dB,-1.30575369164949e+00°)
1.13867556195016e-02	(-6.02285674468198e+00dB,-1.30605428302552e+00°)
1.13893778187566e-02	(-6.02285778396042e+00dB,-1.30635494355130e+00°)
1.13920006218647e-02	(-6.02285882371732e+00dB,-1.30665567324272e+00°)
1.13946240289652e-02	(-6.02285986395291e+00dB,-1.30695647211564e+00°)
1.13972480401970e-02	(-6.02286090466740e+00dB,-1.30725734018596e+00°)
1.13998726556992e-02	(-6.02286194586102e+00dB,-1.30755827746956e+00°)
1.14024978756112e-02	(-6.02286298753399e+00dB,-1.30785928398233e+00°)
1.14051237000719e-02	(-6.02286402968654e+00dB,-1.30816035974016e+00°)
1.14077501292207e-02	(-6.02286507231886e+00dB,-1.30846150475894e+00°)
1.14103771631968e-02	(-6.02286611543120e+00dB,-1.30876271905458e+00°)
1.14130048021394e-02	(-6.02286715902377e+00dB,-1.30906400264298e+00°)
1.14156330461879e-02	(-6.02286820309679e+00dB,-1.30936535554005e+00°)
1.14182618954817e-02	(-6.02286924765049e+00dB,-1.30966677776169e+00°)
1.14208913501601e-02	(-6.02287029268508e+00dB,-1.30996826932383e+00°)
1.14235214103625e-02	(-6.02287133820078e+00dB,-1.31026983024237e+00°)
1.14261520762284e-02	(-6.02287238419783e+00dB,-1.31057146053325e+00°)
1.14287833478972e-02	(-6.02287343067642e+00dB,-1.31087316021238e+00°)
1.14314152255085e-02	(-6.02287447763680e+00dB,-1.31117492929570e+00°)
1.14340477092017e-02	(-6.02287552507918e+00dB,-1.31147676779914e+00°)
1.14366807991165e-02	(-6.02287657300379e+00dB,-1.31177867573863e+00°)
1.14393144953925e-02	(-6.02287762141084e+00dB,-1.31208065313012e+00°)
1.14419487981693e-02	(-6.02287867030055e+00dB,-1.31238269998954e+00°)
1.14445837075866e-02	(-6.02287971967316e+00dB,-1.31268481633285e+00°)
1.14472192237840e-02	(-6.02288076952888e+00dB,-1.31298700217600e+00°)
1.14498553469013e-02	(-6.02288181986793e+00dB,-1.31328925753493e+00°)
1.14524920770783e-02	(-6.02288287069053e+00dB,-1.31359158242561e+00°)
1.14551294144548e-02	(-6.02288392199692e+00dB,-1.31389397686400e+00°)
1.14577673591706e-02	(-6.02288497378731e+00dB,-1.31419644086607e+00°)
1.14604059113655e-02	(-6.02288602606192e+00dB,-1.31449897444778e+00°)
1.14630450711794e-02	(-6.02288707882098e+00dB,-1.31480157762510e+00°)
1.14656848387524e-02	(-6.02288813206470e+00dB,-1.31510425041402e+00°)
1.14683252142242e-02	(-6.02288918579332e+00dB,-1.31540699283051e+00°)
1.14709661977350e-02	(-6.02289024000706e+00dB,-1.31570980489055e+00°)
1.14736077894247e-02	(-6.02289129470614e+00dB,-1.31601268661014e+00°)
1.14762499894335e-02	(-6.02289234989077e+00dB,-1.31631563800526e+00°)
1.14788927979013e-02	(-6.02289340556120e+00dB,-1.31661865909191e+00°)
1.14815362149683e-02	(-6.02289446171763e+00dB,-1.31692174988608e+00°)
1.14841802407746e-02	(-6.02289551836030e+00dB,-1.31722491040378e+00°)
1.14868248754605e-02	(-6.02289657548942e+00dB,-1.31752814066102e+00°)
1.14894701191662e-02	(-6.02289763310523e+00dB,-1.31783144067379e+00°)
1.14921159720319e-02	(-6.02289869120793e+00dB,-1.31813481045812e+00°)
1.14947624341978e-02	(-6.02289974979777e+00dB,-1.31843825003003e+00°)
1.14974095058043e-02	(-6.02290080887496e+00dB,-1.31874175940552e+00°)
1.15000571869918e-02	(-6.02290186843972e+00dB,-1.31904533860063e+00°)
1.15027054779006e-02	(-6.02290292849229e+00dB,-1.31934898763137e+00°)
1.15053543786711e-02	(-6.02290398903289e+00dB,-1.31965270651380e+00°)
1.15080038894438e-02	(-6.02290505006173e+00dB,-1.31995649526393e+00°)
1.15106540103591e-02	(-6.02290611157905e+00dB,-1.32026035389780e+00°)
1.15133047415576e-02	(-6.02290717358507e+00dB,-1.32056428243146e+00°)
1.15159560831798e-02	(-6.02290823608001e+00dB,-1.32086828088096e+00°)
1.15186080353662e-02	(-6.02290929906410e+00dB,-1.32117234926234e+00°)
1.15212605982575e-02	(-6.02291036253757e+00dB,-1.32147648759165e+00°)
1.15239137719943e-02	(-6.02291142650064e+00dB,-1.32178069588495e+00°)
1.15265675567173e-02	(-6.02291249095353e+00dB,-1.32208497415831e+00°)
1.15292219525671e-02	(-6.02291355589647e+00dB,-1.32238932242778e+00°)
1.15318769596845e-02	(-6.02291462132969e+00dB,-1.32269374070944e+00°)
1.15345325782103e-02	(-6.02291568725341e+00dB,-1.32299822901935e+00°)
1.15371888082853e-02	(-6.02291675366786e+00dB,-1.32330278737359e+00°)
1.15398456500503e-02	(-6.02291782057326e+00dB,-1.32360741578823e+00°)
1.15425031036461e-02	(-6.02291888796984e+00dB,-1.32391211427937e+00°)
1.15451611692137e-02	(-6.02291995585782e+00dB,-1.32421688286308e+00°)
1.15478198468940e-02	(-6.02292102423744e+00dB,-1.32452172155546e+00°)
1.15504791368279e-02	(-6.02292209310891e+00dB,-1.32482663037260e+00°)
1.15531390391565e-02	(-6.02292316247246e+00dB,-1.32513160933059e+00°)
1.15557995540207e-02	(-6.02292423232833e+00dB,-1.32543665844554e+00°)
1.15584606815617e-02	(-6.02292530267673e+00dB,-1.32574177773355e+00°)
1.15611224219204e-02	(-6.02292637351790e+00dB,-1.32604696721073e+00°)
1.15637847752381e-02	(-6.02292744485205e+00dB,-1.32635222689319e+00°)
1.15664477416559e-02	(-6.02292851667943e+00dB,-1.32665755679704e+00°)
1.15691113213149e-02	(-6.02292958900025e+00dB,-1.32696295693841e+00°)
